|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |06>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139083 |      2 | sampling_wall_clock | sec    | 299.650044 | 0.002154 | 0.000023 | 0.500067 | 0.000003 | 0.001660 |    0.0 |
| |06>>>     |_omp_fulfill_event                                                                                           | 139075 |      3 | sampling_wall_clock | sec    | 299.637977 | 0.002155 | 0.000023 | 0.500067 | 0.000003 | 0.001660 |    0.0 |
| |06>>>       |___sigaction                                                                                               | 139074 |      4 | sampling_wall_clock | sec    | 299.635976 | 0.002155 | 0.000023 | 0.500067 | 0.000003 | 0.001660 |  100.0 |
| |06>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.002000 | 0.002000 | 0.002000 | 0.002000 | 0.000000 | 0.000000 |    0.0 |
| |06>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.002000 | 0.002000 | 0.002000 | 0.002000 | 0.000000 | 0.000000 |  100.0 |
| |06>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_wall_clock | sec    |   0.012067 | 0.001508 | 0.000029 | 0.002002 | 0.000001 | 0.000912 |  100.0 |
| |07>>> pthread_condattr_setpshared                                                                                       | 138867 |      0 | sampling_wall_clock | sec    | 299.724294 | 0.002158 | 0.000022 | 0.500056 | 0.000003 | 0.001727 |    0.0 |
| |07>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138867 |      1 | sampling_wall_clock | sec    | 299.724294 | 0.002158 | 0.000022 | 0.500056 | 0.000003 | 0.001727 |    0.0 |
| |07>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138867 |      2 | sampling_wall_clock | sec    | 299.724294 | 0.002158 | 0.000022 | 0.500056 | 0.000003 | 0.001727 |    0.0 |
| |07>>>     |_omp_fulfill_event                                                                                           | 138856 |      3 | sampling_wall_clock | sec    | 299.703132 | 0.002158 | 0.000022 | 0.500056 | 0.000003 | 0.001727 |    0.0 |
| |07>>>       |___sigaction                                                                                               | 138856 |      4 | sampling_wall_clock | sec    | 299.703132 | 0.002158 | 0.000022 | 0.500056 | 0.000003 | 0.001727 |  100.0 |
| |07>>>     |___sigaction                                                                                                 |     11 |      3 | sampling_wall_clock | sec    |   0.021162 | 0.001924 | 0.000028 | 0.003136 | 0.000001 | 0.000715 |  100.0 |
| |08>>> pthread_condattr_setpshared                                                                                       | 139254 |      0 | sampling_wall_clock | sec    | 299.640045 | 0.002152 | 0.000022 | 0.500317 | 0.000003 | 0.001651 |    0.0 |
| |08>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139254 |      1 | sampling_wall_clock | sec    | 299.640045 | 0.002152 | 0.000022 | 0.500317 | 0.000003 | 0.001651 |    0.0 |
| |08>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139254 |      2 | sampling_wall_clock | sec    | 299.640045 | 0.002152 | 0.000022 | 0.500317 | 0.000003 | 0.001651 |    0.0 |
| |08>>>     |_omp_fulfill_event                                                                                           | 139244 |      3 | sampling_wall_clock | sec    | 299.615980 | 0.002152 | 0.000022 | 0.500317 | 0.000003 | 0.001651 |    0.0 |
